Date,Beras,Daging Ayam,Daging Sapi,Telur Ayam,Bawang Merah,Bawang Putih,Cabai Merah,Cabai Rawit,Minyak Goreng,Gula Pasir
2017-02-23,11250.0,31350.0,113050.0,21150.0,37250.0,39400.0,40150.0,84100.0,14050.0,15400.0
2017-02-24,11300.0,31350.0,113150.0,21150.0,37350.0,39400.0,39400.0,83650.0,14050.0,15350.0
2017-02-25,11300.0,31350.0,113150.0,21150.0,37350.0,39400.0,39400.0,83650.0,14050.0,15350.0
2017-02-26,11300.0,31350.0,113150.0,21150.0,37350.0,39400.0,39400.0,83650.0,14050.0,15350.0
2017-02-27,11250.0,31250.0,113100.0,21050.0,37850.0,39350.0,39400.0,83850.0,14050.0,15350.0
2017-02-28,11300.0,31150.0,113200.0,21050.0,37900.0,39150.0,38900.0,82800.0,14050.0,15300.0
2017-03-01,11250.0,31200.0,113450.0,20950.0,37900.0,39250.0,38050.0,82400.0,14050.0,15350.0
2017-03-02,11250.0,31050.0,113100.0,20950.0,38350.0,39250.0,38450.0,82200.0,14050.0,15350.0
2017-03-03,11250.0,30900.0,113100.0,20950.0,38200.0,39250.0,38200.0,82800.0,14050.0,15350.0
2017-03-04,11250.0,30900.0,113100.0,20950.0,38200.0,39250.0,38200.0,82800.0,14050.0,15350.0
2017-03-05,11250.0,30900.0,113100.0,20950.0,38200.0,39250.0,38200.0,82800.0,14050.0,15350.0
2017-03-06,11250.0,30950.0,113250.0,20850.0,38600.0,39200.0,40800.0,84750.0,14050.0,15350.0
2017-03-07,11250.0,30950.0,113450.0,20900.0,38900.0,39000.0,41150.0,83750.0,14050.0,15350.0
2017-03-08,11250.0,30900.0,113400.0,20750.0,39050.0,39000.0,40850.0,84350.0,14050.0,15350.0
2017-03-09,11250.0,30900.0,113600.0,20700.0,39000.0,39000.0,41000.0,84350.0,14050.0,15350.0
2017-03-10,11250.0,30950.0,113600.0,20650.0,38900.0,39100.0,40950.0,83400.0,14050.0,15350.0
2017-03-11,11250.0,30950.0,113600.0,20650.0,38900.0,39100.0,40950.0,83400.0,14050.0,15350.0
2017-03-12,11250.0,30950.0,113600.0,20650.0,38900.0,39100.0,40950.0,83400.0,14050.0,15350.0
2017-03-13,11200.0,31200.0,113600.0,20650.0,38750.0,38950.0,40100.0,81500.0,14050.0,15300.0
2017-03-14,11200.0,31250.0,113600.0,20700.0,38650.0,38950.0,39350.0,80900.0,14050.0,15300.0
2017-03-15,11200.0,31400.0,113550.0,20750.0,38350.0,38850.0,39400.0,79650.0,14050.0,15300.0
2017-03-16,11200.0,31550.0,113500.0,20800.0,38150.0,38800.0,38700.0,78500.0,14050.0,15300.0
2017-03-17,11200.0,31600.0,113500.0,20800.0,37950.0,38750.0,38350.0,77600.0,14050.0,15300.0
2017-03-18,11200.0,31600.0,113500.0,20800.0,37950.0,38750.0,38350.0,77600.0,14050.0,15300.0
2017-03-19,11200.0,31600.0,113500.0,20800.0,37950.0,38750.0,38350.0,77600.0,14050.0,15300.0
2017-03-20,11200.0,31550.0,113450.0,20850.0,37250.0,38800.0,38000.0,73300.0,14000.0,15300.0
2017-03-21,11200.0,31450.0,113500.0,20850.0,37000.0,38750.0,38000.0,72750.0,14050.0,15300.0
2017-03-22,11200.0,31350.0,113500.0,20850.0,36650.0,38450.0,37450.0,69950.0,14050.0,15300.0
2017-03-23,11200.0,31250.0,113450.0,20850.0,36450.0,38350.0,37100.0,68150.0,14050.0,15300.0
2017-03-24,11200.0,31150.0,113500.0,20800.0,36200.0,38300.0,36800.0,65450.0,14050.0,15250.0
2017-03-25,11200.0,31150.0,113500.0,20800.0,36200.0,38300.0,36800.0,65450.0,14050.0,15250.0
2017-03-26,11200.0,31150.0,113500.0,20800.0,36200.0,38300.0,36800.0,65450.0,14050.0,15250.0
2017-03-27,11250.0,31100.0,113700.0,20900.0,36350.0,38400.0,36650.0,63050.0,14000.0,15300.0
2017-03-28,11250.0,31100.0,113700.0,20900.0,36350.0,38400.0,36650.0,63050.0,14000.0,15300.0
2017-03-29,11200.0,30950.0,113750.0,20850.0,35800.0,38350.0,35700.0,61100.0,14000.0,15300.0
2017-03-30,11200.0,31100.0,113350.0,20750.0,35600.0,38300.0,35150.0,59050.0,14050.0,15350.0
2017-03-31,11200.0,31050.0,113200.0,20750.0,35500.0,38300.0,34750.0,58950.0,14050.0,15250.0
2017-04-01,11200.0,31050.0,113200.0,20750.0,35500.0,38300.0,34750.0,58950.0,14050.0,15250.0
2017-04-02,11200.0,31050.0,113200.0,20750.0,35500.0,38300.0,34750.0,58950.0,14050.0,15250.0
2017-04-03,11200.0,30900.0,113250.0,20600.0,35100.0,39050.0,34650.0,56800.0,14050.0,15200.0
2017-04-04,11200.0,30900.0,113300.0,20650.0,35200.0,39250.0,33850.0,56200.0,14050.0,15200.0
2017-04-05,11200.0,30850.0,113500.0,20700.0,35000.0,39650.0,34050.0,55600.0,14050.0,15250.0
2017-04-06,11200.0,30750.0,113300.0,20600.0,35000.0,39600.0,33550.0,55200.0,14050.0,15200.0
2017-04-07,11200.0,30850.0,113350.0,20650.0,34850.0,39700.0,33400.0,54650.0,14050.0,15200.0
2017-04-08,11200.0,30850.0,113350.0,20650.0,34850.0,39700.0,33400.0,54650.0,14050.0,15200.0
2017-04-09,11200.0,30850.0,113350.0,20650.0,34850.0,39700.0,33400.0,54650.0,14050.0,15200.0
2017-04-10,11200.0,31050.0,113250.0,20600.0,34750.0,40250.0,33700.0,53300.0,14050.0,15200.0
2017-04-11,11200.0,31250.0,113250.0,20550.0,34800.0,40250.0,33950.0,53750.0,14050.0,15200.0
2017-04-12,11200.0,31350.0,113250.0,20500.0,34800.0,40700.0,33800.0,53200.0,14050.0,15150.0
2017-04-13,11200.0,31400.0,113050.0,20500.0,34550.0,40900.0,33700.0,53150.0,14050.0,15150.0
2017-04-14,11200.0,31400.0,113050.0,20500.0,34550.0,40900.0,33700.0,53150.0,14050.0,15150.0
2017-04-15,11200.0,31400.0,113050.0,20500.0,34550.0,40900.0,33700.0,53150.0,14050.0,15150.0
2017-04-16,11200.0,31400.0,113050.0,20500.0,34550.0,40900.0,33700.0,53150.0,14050.0,15150.0
2017-04-17,11150.0,31450.0,113200.0,20450.0,34050.0,41100.0,32550.0,51150.0,14050.0,15150.0
2017-04-18,11150.0,31500.0,113250.0,20450.0,33650.0,41000.0,32450.0,50250.0,14000.0,15150.0
2017-04-19,11150.0,31500.0,112800.0,20550.0,33500.0,40700.0,32300.0,49500.0,14050.0,15150.0
2017-04-20,11150.0,31500.0,113250.0,20450.0,33200.0,41350.0,32300.0,49550.0,14000.0,15100.0
2017-04-21,11150.0,31550.0,113300.0,20450.0,33050.0,41800.0,32000.0,49300.0,14000.0,15100.0
2017-04-22,11150.0,31550.0,113300.0,20450.0,33050.0,41800.0,32000.0,49300.0,14000.0,15100.0
2017-04-23,11150.0,31550.0,113300.0,20450.0,33050.0,41800.0,32000.0,49300.0,14000.0,15100.0
2017-04-24,11150.0,31550.0,113300.0,20450.0,33050.0,41800.0,32000.0,49300.0,14000.0,15100.0
2017-04-25,11150.0,31550.0,113150.0,21050.0,32900.0,45200.0,31600.0,47500.0,14000.0,15100.0
2017-04-26,11200.0,31650.0,113150.0,20950.0,32800.0,46450.0,31950.0,46850.0,14000.0,15100.0
2017-04-27,11150.0,31650.0,113150.0,20900.0,32700.0,47200.0,31900.0,47000.0,14000.0,15100.0
2017-04-28,11200.0,31700.0,113000.0,20900.0,32700.0,47850.0,31900.0,46350.0,14000.0,15100.0
2017-04-29,11200.0,31700.0,113000.0,20900.0,32700.0,47850.0,31900.0,46350.0,14000.0,15100.0
2017-04-30,11200.0,31700.0,113000.0,20900.0,32700.0,47850.0,31900.0,46350.0,14000.0,15100.0
2017-05-01,11200.0,31700.0,113000.0,20900.0,32700.0,47850.0,31900.0,46350.0,14000.0,15100.0
2017-05-02,11150.0,31800.0,113300.0,20950.0,32400.0,50150.0,31700.0,46250.0,14000.0,15100.0
2017-05-03,11150.0,31800.0,113300.0,21000.0,32000.0,51100.0,31650.0,45900.0,14000.0,15100.0
2017-05-04,11200.0,31850.0,113100.0,21000.0,32000.0,51550.0,31750.0,46100.0,14000.0,15100.0
2017-05-05,11200.0,31950.0,113250.0,21100.0,32200.0,51500.0,31900.0,46150.0,14000.0,15100.0
2017-05-06,11200.0,31950.0,113250.0,21100.0,32200.0,51500.0,31900.0,46150.0,14000.0,15100.0
2017-05-07,11200.0,31950.0,113250.0,21100.0,32200.0,51500.0,31900.0,46150.0,14000.0,15100.0
2017-05-08,11200.0,32100.0,113350.0,21200.0,32250.0,52200.0,32900.0,46100.0,14000.0,15100.0
2017-05-09,11200.0,32150.0,113350.0,21300.0,32050.0,52850.0,33150.0,45700.0,14000.0,15100.0
2017-05-10,11200.0,32200.0,113350.0,21400.0,32150.0,52950.0,33400.0,45350.0,14050.0,15100.0
2017-05-11,11200.0,32200.0,113350.0,21400.0,32150.0,52950.0,33400.0,45350.0,14050.0,15100.0
2017-05-12,11200.0,32350.0,113400.0,21650.0,32000.0,53000.0,33300.0,45250.0,14050.0,15100.0
2017-05-13,11200.0,32350.0,113400.0,21650.0,32000.0,53000.0,33300.0,45250.0,14050.0,15100.0
2017-05-14,11200.0,32350.0,113400.0,21650.0,32000.0,53000.0,33300.0,45250.0,14050.0,15100.0
2017-05-15,11200.0,32600.0,113200.0,21800.0,31400.0,53700.0,33300.0,45000.0,14050.0,15100.0
2017-05-16,11200.0,32850.0,113300.0,22000.0,31350.0,54150.0,33250.0,44750.0,14050.0,15100.0
2017-05-17,11200.0,33050.0,113300.0,22100.0,31350.0,53900.0,33350.0,44750.0,14050.0,15100.0
2017-05-18,11200.0,33150.0,113400.0,22100.0,31300.0,53950.0,33250.0,44800.0,14050.0,15100.0
2017-05-19,11200.0,33250.0,113400.0,22200.0,31000.0,54200.0,32750.0,44200.0,14050.0,15050.0
2017-05-20,11200.0,33250.0,113400.0,22200.0,31000.0,54200.0,32750.0,44200.0,14050.0,15050.0
2017-05-21,11200.0,33250.0,113400.0,22200.0,31000.0,54200.0,32750.0,44200.0,14050.0,15050.0
2017-05-22,11250.0,33350.0,113550.0,22300.0,31000.0,54500.0,32500.0,43800.0,14050.0,15050.0
2017-05-23,11200.0,33400.0,113550.0,22450.0,31150.0,54750.0,32400.0,43900.0,14050.0,15050.0
2017-05-24,11200.0,33550.0,113600.0,22400.0,31150.0,54850.0,33050.0,43750.0,14050.0,15050.0
2017-05-25,11200.0,33550.0,113600.0,22400.0,31150.0,54850.0,33050.0,43750.0,14050.0,15050.0
2017-05-26,11200.0,33850.0,115150.0,22500.0,31050.0,56150.0,34450.0,43450.0,14050.0,15050.0
2017-05-27,11200.0,33850.0,115150.0,22500.0,31050.0,56150.0,34450.0,43450.0,14050.0,15050.0
2017-05-28,11200.0,33850.0,115150.0,22500.0,31050.0,56150.0,34450.0,43450.0,14050.0,15050.0
2017-05-29,11200.0,33850.0,114600.0,22500.0,30500.0,55350.0,34850.0,46800.0,14050.0,15100.0
2017-05-30,11200.0,33900.0,114500.0,22600.0,30650.0,54750.0,34050.0,45350.0,14050.0,15050.0
2017-05-31,11200.0,33850.0,114450.0,22600.0,30700.0,54200.0,33650.0,44300.0,14050.0,15100.0
2017-06-01,11200.0,33850.0,114450.0,22600.0,30700.0,54200.0,33650.0,44300.0,14050.0,15100.0
2017-06-02,11200.0,33500.0,114350.0,22600.0,30750.0,53350.0,32300.0,41100.0,14050.0,15050.0
2017-06-03,11200.0,33500.0,114350.0,22600.0,30750.0,53350.0,32300.0,41100.0,14050.0,15050.0
2017-06-04,11200.0,33500.0,114350.0,22600.0,30750.0,53350.0,32300.0,41100.0,14050.0,15050.0
2017-06-05,11250.0,33050.0,114500.0,22350.0,31250.0,52800.0,31200.0,40000.0,14100.0,15050.0
2017-06-06,11250.0,32750.0,114000.0,22300.0,31300.0,52850.0,30150.0,39250.0,14100.0,15050.0
2017-06-07,11250.0,32700.0,114000.0,22250.0,31600.0,52250.0,29600.0,38600.0,14100.0,15050.0
2017-06-08,11250.0,32400.0,114300.0,21700.0,30900.0,51000.0,28150.0,37750.0,14050.0,14950.0
2017-06-09,11250.0,32350.0,114050.0,22150.0,31550.0,51700.0,28500.0,37650.0,14100.0,15050.0
2017-06-10,11250.0,32350.0,114050.0,22150.0,31550.0,51700.0,28500.0,37650.0,14100.0,15050.0
2017-06-11,11250.0,32350.0,114050.0,22150.0,31550.0,51700.0,28500.0,37650.0,14100.0,15050.0
2017-06-12,11250.0,32300.0,114150.0,21950.0,32000.0,49700.0,28350.0,38250.0,14050.0,15050.0
2017-06-13,11250.0,32300.0,114100.0,22000.0,31850.0,48900.0,28100.0,37750.0,14050.0,15050.0
2017-06-14,11250.0,32250.0,114250.0,22100.0,31800.0,47950.0,28350.0,37550.0,14050.0,15050.0
2017-06-15,11200.0,31800.0,114400.0,22250.0,31400.0,46750.0,27950.0,36800.0,14000.0,15000.0
2017-06-16,11250.0,32300.0,114350.0,21950.0,32200.0,46600.0,28700.0,37500.0,14050.0,15050.0
2017-06-17,11250.0,32300.0,114350.0,21950.0,32200.0,46600.0,28700.0,37500.0,14050.0,15050.0
2017-06-18,11250.0,32300.0,114350.0,21950.0,32200.0,46600.0,28700.0,37500.0,14050.0,15050.0
2017-06-19,11250.0,32750.0,115550.0,22050.0,33450.0,44300.0,30250.0,39400.0,14100.0,15050.0
2017-06-20,11250.0,33300.0,115450.0,21950.0,33900.0,43700.0,31200.0,39900.0,14100.0,15050.0
2017-06-21,11250.0,33550.0,116800.0,21950.0,34550.0,42600.0,33500.0,41400.0,14100.0,15000.0
2017-06-22,11250.0,35200.0,118300.0,22000.0,35400.0,42500.0,35850.0,42700.0,14100.0,15000.0
2017-06-23,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-24,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-25,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-26,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-27,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-28,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-29,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-06-30,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-07-01,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-07-02,9750.0,38000.0,124400.0,20500.0,40500.0,66250.0,32250.0,41150.0,13500.0,14750.0
2017-07-03,11250.0,34700.0,115350.0,21850.0,38000.0,39400.0,32450.0,40800.0,14050.0,15000.0
2017-07-04,11250.0,34250.0,114800.0,21650.0,38000.0,38600.0,32350.0,39850.0,14050.0,15000.0
2017-07-05,11250.0,34300.0,115850.0,22250.0,37900.0,38750.0,32350.0,40050.0,14050.0,14950.0
2017-07-06,11200.0,33900.0,115000.0,22150.0,37550.0,38050.0,32000.0,40400.0,14000.0,15000.0
2017-07-07,11200.0,33850.0,114850.0,22100.0,37550.0,37900.0,31700.0,41000.0,14000.0,15000.0
2017-07-08,11200.0,33850.0,114850.0,22100.0,37550.0,37900.0,31700.0,41000.0,14000.0,15000.0
2017-07-09,11200.0,33850.0,114850.0,22100.0,37550.0,37900.0,31700.0,41000.0,14000.0,15000.0
2017-07-10,11250.0,33300.0,114700.0,21800.0,37750.0,36450.0,32450.0,42100.0,14050.0,15000.0
2017-07-11,11250.0,33050.0,114800.0,22000.0,38000.0,36350.0,32200.0,43000.0,14050.0,15000.0
2017-07-12,11200.0,33000.0,114750.0,22000.0,37850.0,36400.0,32200.0,42400.0,14050.0,15000.0
2017-07-13,11250.0,32850.0,114550.0,22100.0,38050.0,36250.0,31900.0,43250.0,14050.0,14950.0
2017-07-14,11200.0,32650.0,114400.0,22150.0,37850.0,36150.0,31900.0,43450.0,14050.0,14950.0
2017-07-15,11200.0,32650.0,114400.0,22150.0,37850.0,36150.0,31900.0,43450.0,14050.0,14950.0
2017-07-16,11200.0,32650.0,114400.0,22150.0,37850.0,36150.0,31900.0,43450.0,14050.0,14950.0
2017-07-17,11250.0,32800.0,114450.0,22150.0,37450.0,36000.0,32100.0,44650.0,14050.0,14950.0
2017-07-18,11250.0,32600.0,114100.0,22250.0,37350.0,35850.0,31950.0,44700.0,14050.0,14950.0
2017-07-19,11200.0,32700.0,114500.0,22350.0,37150.0,35800.0,32000.0,44900.0,14050.0,14950.0
2017-07-20,11200.0,32450.0,114650.0,22600.0,36450.0,35150.0,31800.0,43800.0,13950.0,14900.0
2017-07-21,11200.0,32650.0,114450.0,22400.0,36850.0,35500.0,32350.0,43900.0,14050.0,14950.0
2017-07-22,11200.0,32650.0,114450.0,22400.0,36850.0,35500.0,32350.0,43900.0,14050.0,14950.0
2017-07-23,11200.0,32650.0,114450.0,22400.0,36850.0,35500.0,32350.0,43900.0,14050.0,14950.0
2017-07-24,11200.0,33050.0,114000.0,22650.0,35950.0,35000.0,33000.0,44000.0,14000.0,14900.0
2017-07-25,11200.0,32950.0,114300.0,22700.0,35950.0,35100.0,32950.0,44200.0,14000.0,14900.0
2017-07-26,11200.0,33300.0,114350.0,22800.0,35600.0,35050.0,33000.0,44050.0,14000.0,14900.0
2017-07-27,11200.0,33450.0,114400.0,22900.0,35300.0,35100.0,32900.0,43250.0,14000.0,14900.0
2017-07-28,11200.0,33550.0,114350.0,22850.0,35000.0,34900.0,32800.0,42650.0,14000.0,14900.0
2017-07-29,11200.0,33550.0,114350.0,22850.0,35000.0,34900.0,32800.0,42650.0,14000.0,14900.0
2017-07-30,11200.0,33550.0,114350.0,22850.0,35000.0,34900.0,32800.0,42650.0,14000.0,14900.0
2017-07-31,11200.0,34500.0,114400.0,22900.0,33900.0,34150.0,32400.0,42700.0,14000.0,14900.0
2017-08-01,11200.0,34950.0,114200.0,22850.0,33650.0,34100.0,32600.0,42300.0,14000.0,14900.0
2017-08-02,11200.0,35000.0,114200.0,22850.0,33500.0,33950.0,32750.0,41700.0,14000.0,14900.0
2017-08-03,11200.0,35050.0,114250.0,22800.0,33150.0,33950.0,32850.0,41500.0,14000.0,14900.0
2017-08-04,11250.0,35100.0,114050.0,22800.0,32650.0,33750.0,32650.0,41400.0,14000.0,14900.0
2017-08-05,11250.0,35100.0,114050.0,22800.0,32650.0,33750.0,32650.0,41400.0,14000.0,14900.0
2017-08-06,11250.0,35100.0,114050.0,22800.0,32650.0,33750.0,32650.0,41400.0,14000.0,14900.0
2017-08-07,11200.0,35200.0,114300.0,22700.0,31850.0,33150.0,33100.0,40550.0,13950.0,14900.0
2017-08-08,11200.0,35200.0,114000.0,22650.0,31650.0,32650.0,33000.0,39900.0,14000.0,14900.0
2017-08-09,11200.0,35150.0,114150.0,22700.0,31350.0,32500.0,32700.0,39050.0,14000.0,14850.0
2017-08-10,11200.0,35150.0,114100.0,22600.0,31050.0,32350.0,32400.0,39000.0,13950.0,14900.0
2017-08-11,11250.0,35250.0,114100.0,22650.0,31000.0,32200.0,32850.0,38800.0,13950.0,14900.0
2017-08-12,11250.0,35250.0,114100.0,22650.0,31000.0,32200.0,32850.0,38800.0,13950.0,14900.0
2017-08-13,11250.0,35250.0,114100.0,22650.0,31000.0,32200.0,32850.0,38800.0,13950.0,14900.0
2017-08-14,11200.0,35050.0,114100.0,22450.0,30250.0,31550.0,31900.0,36300.0,13950.0,14850.0
2017-08-15,11200.0,34850.0,114150.0,22350.0,30300.0,31450.0,31800.0,36200.0,13950.0,14850.0
2017-08-16,11200.0,34700.0,114150.0,22550.0,29950.0,31250.0,31750.0,35850.0,13950.0,14850.0
2017-08-17,11200.0,34700.0,114150.0,22550.0,29950.0,31250.0,31750.0,35850.0,13950.0,14850.0
2017-08-18,11200.0,34400.0,114050.0,22500.0,29850.0,30900.0,31250.0,35050.0,13950.0,14850.0
2017-08-19,11200.0,34400.0,114050.0,22500.0,29850.0,30900.0,31250.0,35050.0,13950.0,14850.0
2017-08-20,11200.0,34400.0,114050.0,22500.0,29850.0,30900.0,31250.0,35050.0,13950.0,14850.0
2017-08-21,11200.0,33950.0,114150.0,22100.0,29250.0,30150.0,31650.0,34900.0,13950.0,14850.0
2017-08-22,11200.0,33850.0,114100.0,22100.0,29150.0,30100.0,31750.0,34900.0,13950.0,14850.0
2017-08-23,11200.0,33750.0,114150.0,22300.0,28950.0,29900.0,31600.0,34700.0,13950.0,14850.0
2017-08-24,11200.0,33800.0,114050.0,22350.0,28850.0,30000.0,31450.0,33850.0,13950.0,14850.0
2017-08-25,11200.0,33500.0,114050.0,22250.0,28750.0,29550.0,31150.0,34100.0,13950.0,14850.0
2017-08-26,11200.0,33500.0,114050.0,22250.0,28750.0,29550.0,31150.0,34100.0,13950.0,14850.0
2017-08-27,11200.0,33500.0,114050.0,22250.0,28750.0,29550.0,31150.0,34100.0,13950.0,14850.0
2017-08-28,11200.0,32950.0,114600.0,22150.0,28250.0,29150.0,31500.0,33400.0,13950.0,14800.0
2017-08-29,11200.0,33150.0,114500.0,22200.0,28350.0,29250.0,32150.0,33700.0,13950.0,14800.0
2017-08-30,11200.0,33350.0,115450.0,22250.0,28200.0,29250.0,33250.0,33800.0,13950.0,14800.0
2017-08-31,11200.0,34100.0,117650.0,22350.0,28450.0,29300.0,34350.0,34400.0,13950.0,14800.0
2017-09-01,11200.0,34100.0,117650.0,22350.0,28450.0,29300.0,34350.0,34400.0,13950.0,14800.0
2017-09-02,11200.0,34100.0,117650.0,22350.0,28450.0,29300.0,34350.0,34400.0,13950.0,14800.0
2017-09-03,11200.0,34100.0,117650.0,22350.0,28450.0,29300.0,34350.0,34400.0,13950.0,14800.0
2017-09-04,11200.0,33250.0,115000.0,22350.0,28250.0,29150.0,34850.0,34750.0,13950.0,14750.0
2017-09-05,11250.0,33150.0,114800.0,22350.0,27950.0,28950.0,33750.0,34550.0,13950.0,14750.0
2017-09-06,11200.0,33000.0,114700.0,22300.0,28000.0,28850.0,33200.0,34200.0,13950.0,14750.0
2017-09-07,11200.0,32750.0,114600.0,22300.0,28000.0,28800.0,32700.0,34150.0,13950.0,14750.0
2017-09-08,11250.0,32500.0,114450.0,22300.0,27700.0,28500.0,32200.0,33650.0,13950.0,14750.0
2017-09-09,11250.0,32500.0,114450.0,22300.0,27700.0,28500.0,32200.0,33650.0,13950.0,14750.0
2017-09-10,11250.0,32500.0,114450.0,22300.0,27700.0,28500.0,32200.0,33650.0,13950.0,14750.0
2017-09-11,11250.0,32350.0,114550.0,22250.0,27800.0,28350.0,32550.0,33400.0,13950.0,14750.0
2017-09-12,11250.0,32100.0,114400.0,22250.0,27400.0,28150.0,31900.0,32650.0,13900.0,14750.0
2017-09-13,11250.0,32100.0,114350.0,22350.0,27550.0,28100.0,32150.0,32850.0,13950.0,14750.0
2017-09-14,11250.0,31950.0,114400.0,22200.0,27600.0,28050.0,32300.0,32750.0,13950.0,14750.0
2017-09-15,11250.0,32000.0,114350.0,22450.0,27600.0,28000.0,32150.0,32850.0,13950.0,14700.0
2017-09-16,11250.0,32000.0,114350.0,22450.0,27600.0,28000.0,32150.0,32850.0,13950.0,14700.0
2017-09-17,11250.0,32000.0,114350.0,22450.0,27600.0,28000.0,32150.0,32850.0,13950.0,14700.0
2017-09-18,11250.0,32000.0,114300.0,22250.0,27100.0,27800.0,32300.0,32900.0,13950.0,14700.0
2017-09-19,11250.0,32000.0,114350.0,22250.0,27000.0,27700.0,32050.0,32500.0,14000.0,14700.0
2017-09-20,11250.0,32100.0,114300.0,22250.0,26800.0,27550.0,31950.0,32250.0,13950.0,14700.0
2017-09-21,11250.0,32100.0,114300.0,22250.0,26800.0,27550.0,31950.0,32250.0,13950.0,14700.0
2017-09-22,11250.0,32200.0,114300.0,22350.0,26800.0,27350.0,31400.0,32050.0,13950.0,14700.0
2017-09-23,11250.0,32200.0,114300.0,22350.0,26800.0,27350.0,31400.0,32050.0,13950.0,14700.0
2017-09-24,11250.0,32200.0,114300.0,22350.0,26800.0,27350.0,31400.0,32050.0,13950.0,14700.0
2017-09-25,11300.0,32050.0,114300.0,22300.0,26300.0,26950.0,30950.0,31550.0,13950.0,14650.0
2017-09-26,11300.0,32050.0,114400.0,22350.0,26150.0,26900.0,30900.0,31250.0,13950.0,14650.0
2017-09-27,11300.0,31900.0,114350.0,22350.0,25950.0,26800.0,30800.0,30900.0,13950.0,14650.0
2017-09-28,11300.0,31800.0,114350.0,22300.0,25900.0,26600.0,30850.0,31100.0,13950.0,14600.0
2017-09-29,11300.0,31050.0,114500.0,22250.0,26050.0,26900.0,31350.0,31450.0,13950.0,14650.0
2017-09-30,11300.0,31050.0,114500.0,22250.0,26050.0,26900.0,31350.0,31450.0,13950.0,14650.0
2017-10-01,11300.0,31050.0,114500.0,22250.0,26050.0,26900.0,31350.0,31450.0,13950.0,14650.0
2017-10-02,11300.0,30750.0,114100.0,22200.0,25250.0,26350.0,32450.0,31550.0,13950.0,14600.0
2017-10-03,11300.0,30700.0,114300.0,22150.0,25100.0,26200.0,33050.0,31500.0,13950.0,14600.0
2017-10-04,11300.0,30600.0,113950.0,22200.0,24800.0,26000.0,33350.0,31550.0,13950.0,14650.0
2017-10-05,11300.0,30600.0,114250.0,22050.0,24800.0,26000.0,33350.0,31550.0,13950.0,14650.0
2017-10-06,11350.0,30450.0,114250.0,22050.0,24650.0,25800.0,33800.0,31700.0,13950.0,14600.0
2017-10-07,11350.0,30450.0,114250.0,22050.0,24650.0,25800.0,33800.0,31700.0,13950.0,14600.0
2017-10-08,11350.0,30450.0,114250.0,22050.0,24650.0,25800.0,33800.0,31700.0,13950.0,14600.0
2017-10-09,11350.0,30450.0,114250.0,22000.0,24100.0,25200.0,34250.0,31250.0,13950.0,14600.0
2017-10-10,11350.0,30500.0,114200.0,22000.0,23950.0,25150.0,34600.0,31150.0,14000.0,14600.0
2017-10-11,11350.0,30750.0,114050.0,22000.0,23800.0,25050.0,34250.0,30800.0,14000.0,14600.0
2017-10-12,11350.0,30750.0,114250.0,22050.0,23650.0,24900.0,34100.0,30700.0,14000.0,14550.0
2017-10-13,11350.0,30750.0,114250.0,22050.0,23700.0,24900.0,33750.0,30600.0,13950.0,14550.0
2017-10-14,11350.0,30750.0,114250.0,22050.0,23700.0,24900.0,33750.0,30600.0,13950.0,14550.0
2017-10-15,11350.0,30750.0,114250.0,22050.0,23700.0,24900.0,33750.0,30600.0,13950.0,14550.0
2017-10-16,11350.0,30800.0,114250.0,22000.0,23600.0,24700.0,33100.0,30400.0,13950.0,14550.0
2017-10-17,11350.0,30700.0,114150.0,21950.0,23450.0,24550.0,32900.0,30300.0,13950.0,14500.0
2017-10-18,11350.0,30750.0,114100.0,21900.0,23250.0,24400.0,32800.0,30000.0,13950.0,14500.0
2017-10-19,11350.0,30800.0,114150.0,21950.0,23300.0,24350.0,32550.0,30050.0,13950.0,14500.0
2017-10-20,11350.0,30700.0,114150.0,22150.0,23300.0,24450.0,32350.0,30000.0,13950.0,14500.0
2017-10-21,11350.0,30700.0,114150.0,22150.0,23300.0,24450.0,32350.0,30000.0,13950.0,14500.0
2017-10-22,11350.0,30700.0,114150.0,22150.0,23300.0,24450.0,32350.0,30000.0,13950.0,14500.0
2017-10-23,11350.0,30750.0,114050.0,21600.0,23300.0,24250.0,30900.0,29850.0,13950.0,14550.0
2017-10-24,11350.0,30650.0,112650.0,21600.0,23450.0,24150.0,31100.0,29800.0,13950.0,14500.0
